ID,x,y,Name,Age
7856,4238,2543,RBTMXYMERAKADI,72
7857,3613,1476,RFQQALSZEXZBIBQXW,22
7858,200,4493,ZQNQURKROFQHOHCXXAQ,60
7859,5287,9938,RHKQCXQWALQRZHXUXWRO,32
7860,5519,9917,ZNBHCEJLSGVF,69
7861,564,3968,LXRJJACIHJLCTTMH,67
7862,5585,4609,ILLJLPMKHWTB,25
7863,7626,7196,MWIGWKNEAUQFAIKPOALF,58
7864,8807,6931,WIOEDESEDHXFJIU,48
7865,6825,3231,SGZNTBDJLZ,57
7866,4746,6828,BFRYLPZNWUQYICJ,60
7867,9039,1803,DHYKRIOWLJDAOEWA,75
7868,370,3987,XOCNCCOOBZGLP,71
7869,6134,3465,KSPBWSWYIBYRIEWD,62
7870,7722,249,EDOSQFEXGXPSVXUJNLZ,40
7871,4956,6049,BQIJHLJAVPMIA,18
7872,8515,2420,RWBTYJFNRHDVGNYY,72
7873,7382,8852,NDSCOMQLSELZDNKYDNVW,20
7874,5549,4872,ZFFJQNOGIMQ,35
7875,585,6597,DPQNTTSRDUBGMEKX,30
7876,8473,5327,EMGRKHRIHPBMBFHDVSH,26
7877,145,1746,XZMXVUTAEQVS,56
7878,7443,4873,QXDMIHJWCAK,27
7879,1721,7868,VKWUGTYJMAVDWDNUX,30
7880,132,3202,XXEZHFQNWYBWPPNCFSW,72
7881,9790,9997,XBPFMZIONBNKWAJE,74
7882,5489,895,SCYENIWWGHB,62
7883,617,950,RQLRFUVNWWFKWGSK,66
7884,6288,8569,MBXMFLREQC,28
7885,384,1368,CWLWVDEJLCMISHX,59
7886,6576,476,FVJGYGPBNLYLBSY,49
7887,1833,5929,AYFICYGQSI,15
7888,1637,2473,OLNBLROTMZWJNHLED,18
7889,6290,9654,TTZFWVHYTPBJFKPX,52
7890,2911,28,DIVMZAFBDGTTVQRL,19
7891,912,7636,FMHMOHTNFP,39
7892,3910,3928,XJIQLNSESCPMQ,22
7893,7284,9485,JUGPOTOHOZWVGQ,65
7894,6690,9327,XCVMLAHBIVEOKBLOY,62
7895,7886,7738,HHSDIPIYTYDYQINNJETH,44
7896,8806,4339,RTOLIZKXSAONDUSKR,65
7897,3926,3061,QNQLLIPJZDKKDQZEZ,16
7898,8534,8534,TQHCBPJQBYBUCOX,18
7899,2623,2774,VYMNELZOCNT,43
7900,2592,6353,SMBMGBMIHVXSNG,58
7901,5421,7423,PJAFOAEYYRHCTUUUJPP,40
7902,8277,532,MCHGTDRNICNLYNHEBEC,42
7903,4475,7094,IZOGSOELQNAOP,32
7904,8684,1645,OZXXFGNPUVSULJCENHHR,16
7905,8586,6477,CKPBUSYXIK,57
7906,2890,770,EELAFKJGJD,70
7907,7083,9979,JVTHVUDGHVMHPJTJWCHQ,73
7908,5311,7312,DKFSNXIJVKTLQEA,38
7909,441,5915,HSGNRAAQAYYSEQWK,45
7910,6984,8072,PBNKUNZBEZRNHTMSXKS,63
7911,4212,6253,HYQBDTRSVNJEGZDOTIKY,67
7912,5535,1353,BRMSZSQZQAQGYBCCLTH,51
7913,7550,2355,UHAXWRIFMRUFWMFCHZR,68
7914,8256,5027,MTAWFHAKHAIBPYRWLSTP,57
7915,6283,690,PDQFTBYKUVUZNOV,58
7916,1015,9924,XKWHSJRCDTNCVTEYF,60
7917,7799,7015,XSTORTHWNM,47
7918,290,7101,WZSNVUPNBNJMLP,46
7919,9234,8494,WQKUOPQKJEWBSKFL,49
7920,2848,9012,KSZYXQGQMNKCHJTBYL,58
7921,422,4756,YMXSLTWWEDKJC,47
7922,6047,2784,WDHZGYYUXBSTSVM,64
7923,1419,8043,EFSYPILJKH,67
7924,7037,1637,FPBGDHESHYBYF,46
7925,3190,5652,GSHMXLGULNIWXDSKM,65
7926,5330,8243,XGEWXXIFYWNENOAL,47
7927,2756,5183,ZTOHGJBVTVS,25
7928,9325,6186,BXTMNDJXUM,53
7929,5579,2977,JRRBGROWMPIMY,19
7930,7307,9167,FLAEJGUAXMFPHBKMNBD,40
7931,3981,9188,OEPMVLKULLBJ,15
7932,3063,3160,FPUVQHGWTQJPY,22
7933,4351,4151,RMJAMUQERKRPUMU,68
7934,933,1005,UDASGHAWZCAEHEHF,73
7935,741,134,FIDFMIJIYWD,48
7936,4724,8747,NDXHIWKPVHPW,30
7937,7316,5015,NFRIBIJIPZFLPTORECJF,57
7938,8499,5839,BSMBEJYKUX,57
7939,6053,9902,DNCCUMUTPLHFFDVSD,18
7940,2533,3035,DSEIDKRXIAFAWEXW,56
7941,4858,9523,SMSHKKACZMDIQHXFIR,29
7942,4867,2475,VDEJGRQYKEETPUEVXI,62
7943,8723,8812,KUXKZNAGCXJ,23
7944,2958,5238,WEHDKWUQPXXIRT,44
7945,9395,320,NDEAUYDERZSCAOKGVUW,53
7946,1398,1196,RSZVTHTWVTYNAORPRZ,73
7947,7554,8433,RFZZPBWKOTL,19
7948,4170,9185,EBFNWSBPZVWVA,59
7949,6535,9679,XOTKSHOMUKCEYKRH,65
7950,8900,8506,BGZBSPIPNPWWJ,15
7951,1176,2694,MPSZFJTTMYUACVMG,63
7952,1074,7666,BRIRYIMXHJYK,41
7953,8086,7617,WLWSRGKBILS,20
7954,7011,4096,AOXGWRGDNPFEUAWVK,32
7955,6479,5114,JFDXFKSNAMCABV,23
7956,8906,2636,XKUMMOBZEJJBMVSSMDV,69
7957,3250,4038,MOHOTDXOBDYERWP,57
7958,6290,4602,AADPYYDKMFSNEULS,45
7959,8814,1650,ZEWHJGRSHET,46
7960,9909,2527,XLWMVOGXOOTYWXQSOJ,58
7961,384,1729,JEPXQWWEGGBTDWO,61
7962,4421,9694,NVHQEYIBKHJWRCIR,64
7963,2216,9955,ZJOIIAYGLJTX,20
7964,5132,9492,RQSUQVVZIABYRVHRGB,63
7965,7689,3650,CERGVNZPCGMP,41
7966,3195,6386,YBBFJJGOCR,42
7967,6622,1720,CVGHYRTZMJMVPR,32
7968,7447,2892,NDSAOUYMSVEMIFP,17
7969,9424,6384,YJVQQGUSPYWXRNKAQRC,65
7970,450,9327,GAOKZWPSGUDNWSXKK,27
7971,7131,5344,CLMFUKYSBYTXZZS,37
7972,5730,1601,OLNJXRZSRLZSFPHL,40
7973,9440,7613,YEDOCVQWSKBTO,16
7974,3483,6465,YLQBDXDXYARBB,55
7975,8661,1878,EANQVVYLPWIOKVCXWHNC,22
7976,8106,653,TSBZDZGIWXQKKWA,31
7977,7217,2242,OPJUKIUMTQSYOW,39
7978,5247,4911,RIGXABLPYX,21
7979,6312,4930,VAUOZSENITGMHCF,17
7980,8176,9503,OALQDJNERBMA,56
7981,827,675,QQITSYITDGJ,39
7982,5638,2715,VARCVVQJQBQ,16
7983,7766,9482,OVSHJFRBIFJ,50
7984,3810,7910,KQNZIYDVLGDLGVZJZVN,68
7985,2230,2602,GELBGUYBEZQTOSRR,16
7986,445,1310,KZBDRCVBUKCH,46
7987,5074,4217,ZDUZUVLTOBVNENSGXJ,55
7988,707,1338,LIVYFNJUZFVBFG,67
7989,6402,9261,KKSWVNGHXHYZ,30
7990,6379,4970,AYRARRWYHR,50
7991,4715,2042,UNHMDSAQOZUMVK,67
7992,9600,1411,ELGBIXRDEQSOEK,17
7993,1655,8491,KKWUJXWGAFMZCJVTHDRT,34
7994,6097,7553,EBLOXZRJZOKZQDA,74
7995,4887,5705,WYIDZRMRFCI,57
7996,8954,1488,DICBQNLQXJB,56
7997,4417,7943,UNHVUTMUURISTBDPM,50
7998,9418,2280,IUZBHSWNPTAOBPL,60
7999,1887,235,MRQDBWYLEFIPTTFUC,66
8000,5158,3648,ZWHGGFBJYWIXBSNHQJV,70
8001,9669,9559,YDBGHOQBWGHXK,18
8002,6328,4211,PPHVZBOFLVDVSEKQNEBC,56
8003,4885,7342,WDDGLMRWFIJAYTIKLCQ,33
8004,1213,2074,AMNXKEDJCSA,55
8005,9032,2610,BQUQZZGBFP,66
8006,5512,3115,KUCNKSZPZXFZQEHLEG,44
8007,4732,4504,VALLENBBWICZ,66
8008,6044,4778,OMGEDJVIJJVSVZFJOHM,41
8009,5375,5241,GRBXRNVPOXOJWJOJYZJW,26
8010,5221,8043,TLQHCQPRVWGZHUOOE,67
8011,2482,389,XOVHNXEOECSYMDY,22
8012,4128,9454,NMJMDBJIXNDJMYCXJGZ,62
8013,2296,8519,PANLJDGMVXFG,74
8014,1591,7196,CRDVPBDUWCPVON,21
8015,4085,54,YEKEHSGNBVUNAPVPJYST,52
8016,3327,2671,IXUIKBXULXIUCPBZMKZ,38
8017,15,3574,CQEYYGOUBREXHCV,68
8018,7401,5920,INRBOYPKLOQVFXWI,47
8019,1380,4622,QBNITHIURJHCGBZEDFFX,37
8020,3470,1436,CKMFCNKVMG,75
8021,3862,2885,TFOCXVPUTSWUVNEUNYF,58
8022,6106,2550,YNIAKURRQPBHRASXAI,75
8023,5649,9053,SJDHLSCJDYCUIEXEGZOE,18
8024,3564,1581,ZGTXUIOUCJNAHDB,34
8025,6191,3245,ACOUGFCFTXMVWPXT,74
8026,4184,9832,QNTSHACRBKBHGBGWBKTE,42
8027,2824,8142,RSZZNDZNCSKHWHLA,51
8028,7385,1112,QMRELPWXRPS,30
8029,9951,6010,KHBZVHBFXZVYBTRJ,74
8030,2802,8952,WNLYVADUXOOYPVDVNLL,63
8031,5100,6541,NPRCGXLKZWKLXPLGS,24
8032,7612,5436,AZNCWNKZXZNCLYB,18
8033,4479,437,LPQJTSRTSUYII,19
8034,7818,7138,MQXRBEBFDXMD,46
8035,5972,8166,FQYIRKDDANCLQ,43
8036,2933,9765,WWIWSVRUGTMKC,39
8037,3653,9959,GZZQNDZFZHYSV,69
8038,6702,9601,LTLMXITLJKATPGRQA,15
8039,8986,8577,TQLBQQWHEJW,54
8040,3677,3888,YRPTNXZYIYSUYFDJOKKO,70
8041,2567,3754,QZIHYRYBRVZOJFK,57
8042,6041,891,XFWQVMIZJIUPA,35
8043,847,8686,POKIKLPMVL,41
8044,3655,878,KWBOUOAXRKXUWVQT,29
8045,7216,6899,LLIUHOZIXCNG,59
8046,6855,9337,IXRTCPZVHFWSEQJ,63
8047,1798,4618,PWKZUUZMPAKJ,40
8048,2552,9749,KINOQUYACFHPO,40
8049,9554,7847,THXKGYBRNQLRQSF,22
8050,4642,5083,QNUFBLXZGLBLEEOR,40
8051,3237,2903,WMMSLLRIWOMZVSOZGGK,27
8052,5731,2750,BVIBHNKLGPLTBV,43
8053,744,116,VFVAIEAATG,36
8054,4881,1598,BZFKMMGALWRS,56
8055,4203,5477,AUFMSNRUAWPTQSARMGUE,71
8056,585,4359,UNPLNLVZSDT,68
8057,7301,8971,XXOGQIGVPPTEPVJWAM,51
8058,2321,9071,YRCZUQRMPEQDHAY,39
8059,81,9603,QLZBFUKSODGCPTGRIP,43
8060,4987,9555,JEJZSJTBSDNGCCK,62
8061,688,7584,QAECHXWCIOLTHLRXJYW,71
8062,9955,7789,XXJNNCYMSZDHCWVS,19
8063,3996,8176,HCDZTMMATLFICC,37
8064,1433,51,QGAYTHFEUJTZXOEI,55
8065,9885,5447,CECIXFITIPILTKLU,73
8066,8348,2440,SOLEPHNOIGN,61
8067,1528,5973,UYHAWPYVRWRZKYFIW,19
8068,5054,6884,EKQHDKGYZFIPSHZXKGO,47
8069,6729,3789,PTDLNTPRNBX,20
8070,1901,6000,NNIRCNAPVITHOLTDQAGV,75
8071,3274,5246,VMUIBJQFZYHG,46
8072,6038,8490,HPJFOGAXELLSVUIM,44
8073,2684,4634,IZPBKHXMWZZCSZVBY,48
8074,6375,9241,WUJIBGWXHYNCBQKEUW,34
8075,7361,1732,UYFCIUBJDNOZOOOULGIW,46
8076,3724,5605,KPSIWYEYEAWGFDSQLJOY,73
8077,5261,4518,SDFSLZQKJIYH,26
8078,9242,1810,AYXWCWQAKVO,37
8079,4979,4466,WODFLTEHOJWG,68
8080,6090,5756,SHFQSQZNZRSY,63
8081,3363,6223,JRRHSGRUFPMG,48
8082,104,3244,KFBWJMUOJHMW,43
8083,409,7130,ZYWKEXHACTJHV,25
8084,7215,699,RDZJZMPMRAFCICONQRW,18
8085,8341,4121,JTBMGYCSOLHCRVJWEG,22
8086,6914,3489,LRJCRKWBXFZTUMVCWF,38
8087,5764,3585,PCQSOQPXNNNLELDSMKK,47
8088,9912,7605,RWVGLQPQIOH,67
8089,4465,257,LPOIEVWRUACXXNSHB,52
8090,9082,1347,OLJQPUHVASO,49
8091,3106,6290,IUZTGOZDHJQQKI,41
8092,8702,5751,WRVMPRMEEOY,35
8093,4150,4735,EUPDMANIQZ,66
8094,1046,4159,NDQMOUUMHWU,20
8095,7447,8332,BUYFOORKSHDWMMAL,58
8096,1374,340,EBBOVMSGHYZIZPSMDAQ,39
8097,1197,2394,PNHWSTKUGZN,24
8098,2812,3767,WVEBHRLYXQCO,43
8099,246,6820,QBWEVUIAKY,69
8100,4882,6928,FDGRRIRGZPIAAJI,27
8101,3525,5564,DFHBKGPOURQ,66
8102,6626,8885,FIWRTDVRYCKS,25
8103,6266,3997,JGURKXQHPYKIK,68
8104,4119,2622,UZDCHEHJVWCQZYLORMR,59
8105,8007,3412,IYRKPEYNECWNSUHCTWZB,31
8106,7305,1534,ETMVQBUJKTVWIR,48
8107,9682,8617,FVPCSLPIBYPYGKGN,71
8108,3985,3930,WNINSORACQB,30
8109,9769,6471,FOMDZBVTOKUUS,38
8110,2825,6704,UBKOTRNJEJUOW,15
8111,2047,6009,JZQEORJVNANK,72
8112,3482,5917,NUZGPSWOPXTA,38
8113,3395,814,IWVBDDTHWRLNFAO,74
8114,6408,3132,FMYZNFKFMGTV,58
8115,5371,5213,ETWGISSSRFYZDEDHHGGO,28
8116,5576,6555,GBPGNMOHOGHJEIMEXRP,24
8117,4738,9221,MSEADLYVFCJQOGAXQQI,18
8118,7035,3029,GXFXNFAIIXQABVQFVFV,32
8119,3589,5260,GZFQPVJGRMIOJDNZTWJM,50
8120,5281,2640,YIKDWPHOWPLXYMCULUN,36
8121,8929,6412,KDYSJGOXBDZDNCY,65
8122,8552,8057,VHZMCWAEWHNVXN,52
8123,819,284,SVNLMVRVTJNPBMEUCNMA,72
8124,1411,8521,SHNXHAOPHLZHPVCP,58
8125,4260,7321,QRPBBELHBFKX,73
8126,3758,2724,NJZVUPOHPL,58
8127,9161,4907,MDTWXLZPIWMXBNJTR,71
8128,270,7228,LMABARVVMIRXFZK,64
8129,8607,3793,UUEGNWMPECWWOZYHBY,73
8130,5928,6168,OLLWZBUHVUY,27
8131,6849,3828,RPLNEGVXLBCBPL,15
8132,8597,8851,ISJUDDRQQMMHXJ,30
8133,1020,6379,HTMPCYMRSUIU,24
8134,7199,3472,DIKQXEZRQDMWOTS,53
8135,5857,6172,XICICHJRDFUBKUMQXDBQ,51
8136,4824,332,QBDZOWQRMFRDEJJWQ,51
8137,9172,576,UUTAFBEYAXMCYZIXC,60
8138,4113,4075,TJYRQMXIMZT,62
8139,3111,8743,MNJYMCKWSR,67
8140,9360,5979,YJBPKXJOCMZCY,24
8141,2106,3667,XVQSNJCIMYNW,39
8142,5121,4488,YIAAUEHFSWVGVJAIS,64
8143,2885,1031,QVYNHTUJUK,43
8144,4407,7646,RVIULNELYVLERFJ,26
8145,3896,3299,ADTEMOOIWKUD,64
8146,8808,6728,EAEQYMMDMIFPZB,59
8147,8061,2192,JYHRZNTSWAHIGNIS,58
8148,8927,7824,JBZVSQCYUABMEESN,49
8149,2706,7912,JARZEOIZUPYPUYHEV,15
8150,1806,6772,OCCENXZOKATORZZ,61
8151,2271,9209,CDJKGNJZGXTLTBTPHRNF,19
8152,9632,554,XJLPNZZBGTHPRNTUXTH,15
8153,8331,6073,MPLVVTXSUPDIQE,47
8154,4332,2693,VOUIOVJHAJEZURZSAZ,25
8155,783,2085,MDQJJMGWEAEAXXDCTF,67
8156,2695,3198,OFKZIHOUAESYMQKD,49
8157,4426,8762,NHLWLHRIXL,74
8158,7329,4878,EWZRSFVVLJNRMBNJKV,19
8159,1527,7871,ZMHTBVQWRW,33
8160,7186,6911,REHYLYLUVNILHNEIKHBO,59
8161,3583,8597,OZQBMOUAKPQUMSU,15
8162,8362,9325,MIMYNMRUGGOGJLRTZN,60
8163,8984,922,EUMRPYWOPDFYYZMVT,33
8164,8261,2522,GIMTXPFYOBOSKY,20
8165,8093,2058,VXDECCXNLY,71
8166,6814,5548,KZMIPFZBTNHPPHWWH,21
8167,9311,9063,BRWMBFMCDINOOZSQX,30
8168,802,5050,IYTGOKTPSBGVGUOO,20
8169,9242,9045,RBCMGFYZHZFFR,23
8170,5059,9130,IDPPQGAMUPSGLPGVPHR,65
8171,4119,9580,QUMMQQZSGSZGBYDX,41
8172,1224,2553,CBFDXEDIPHSZJPJIZNU,31
8173,4586,1855,WFWXOWSKSMHLTIPTWB,28
8174,6040,2799,IORWTOBNQPUCAMIWU,46
8175,9034,7399,IFBHVBFIRXYAMQBMNGWS,61
8176,7037,1904,ZDMXKATEYCXMY,19
8177,6009,6540,YIVTGNJTJSQRGRGWYGLO,45
8178,7151,4687,FRKUFJIEKJETEML,27
8179,9838,7227,RXTHHISFKHSZSMOBJ,75
8180,1255,6564,ERBPBQUAYNFCHCZXLA,51
8181,8943,4169,LCUQKPHSUELKSMGGDAVN,70
8182,9780,5830,EVFLCPEWPHQGI,33
8183,9946,7468,KNRLFPQZMRGPYAOJZ,18
8184,2511,3508,GMRNVEBIUPALDHZRKE,44
8185,6915,5589,UHJIHJGONGXMCQTOZG,75
8186,4060,8743,WQDYUKWQTJOB,61
8187,3391,8982,ZBGPWWQVLSDBZFQKZAOO,75
8188,186,2252,NFXJNZOCJJM,40
8189,3519,420,WKINAZEHCWWOASMXL,54
8190,478,4826,YBHHRXHLQPSHOAZ,42
8191,5509,9176,GITMGDCEOCHIGIJHABU,29
8192,1455,9729,NTFOHWHDZSZLF,36
8193,2609,9903,DNKSKYSRJGXVMUNPO,28
8194,6479,5100,FFHQCZYEYUSDDMOHH,40
8195,1014,7198,VPPHQUGVTMCKDZC,21
8196,5923,8070,SKWXIOMKEVDFPBTRT,72
8197,2546,4421,KRUIOGWMUGTLMJEPW,49
8198,8956,2219,TBTLZBUMQGORAASZEZ,17
8199,3902,9537,CJOIWDLFQYG,67
8200,9711,3496,TDLNCMUVIAQKFEHWNQN,18
8201,9564,4028,JYOWKDIIAESZNP,35
8202,739,1100,OHJBTTGUIW,66
8203,7762,1778,NECUUTZLEJYFL,59
8204,1452,8899,MYLHKSUCXOBJCL,51
8205,2616,630,THHZEMROJOIJH,40
8206,3548,8008,ELAENGXDNOMMHRKEYZY,30
8207,6408,226,BSQWDOBFDCWIJRYKLLY,43
8208,5041,7843,JWZDDPDXXR,42
8209,8189,7942,HFJKCHTWVDGYJMDLXMKM,70
8210,2231,9849,FIJNGOGYGU,35
8211,2773,4424,PNYTTZCQJRFVPEKC,28
8212,7095,3168,ESPXZBMKWWBQHROO,36
8213,3881,2929,DGANAEJCDAX,33
8214,8896,721,IAAGQHBAHV,48
8215,11,4001,AQYGWSXDWTBGYESUBYLI,39
8216,5256,3443,ZJOTQXXGZHFYPLJ,63
8217,568,5114,OHWNUMUWFZW,42
8218,8149,1873,TAPHOKLUQW,21
8219,2041,8212,INVYJZZFOKJEABQLSI,61
8220,1592,5125,JVMITFOYNBDC,61
8221,1335,7201,WNZDFHIRQGHRFAPMYB,21
8222,1117,994,OFFUXTNFZGEB,51
8223,6421,1454,LIOUPEZMZLRKKGOQ,49
8224,2731,8991,RQDPYRBVOVLYCBOMQGL,57
8225,2299,7437,FYGCIAFHBSCZWPMIPGH,64
8226,4299,3765,RGKBIPPWXVSHELNPR,17
8227,6177,7198,WECHISDCLZLCHR,71
8228,6121,6735,AKGYDQDIAIXQQXRRLS,56
8229,2099,6782,VHZNRKKVRYNGD,58
8230,9968,8260,VIPMSONKWOJGSFWUACZQ,64
8231,2375,1886,CQNLGQPZHQ,48
8232,7965,407,GPXIXBCGAONECSZVTLZ,20
8233,7914,9838,FPJOVKFGZROJF,48
8234,1382,7732,UNOFUETXMAIJDHH,72
8235,6210,8814,JNXVXUQRAHOQDCHLCWXP,37
8236,4979,5818,UXOODGZOIDQKODJ,17
8237,3398,9178,RBZEEQCEONZXUTHCEO,21
8238,9108,9799,YGUYUGHUQZQXI,74
8239,9766,716,MCKXKXBDWUQMW,66
8240,8873,9264,SRPQCMJRDWE,67
8241,1361,2531,MMQZPHBCSLWDJ,53
8242,4256,9701,CPUQPPRCKORFCAKSJ,19
8243,4143,1544,YQDPTCPNCNVQDJAGA,59
8244,594,7219,BPHQSIDYBIXDPSPVPQEO,45
8245,2843,3269,BYPLDXIZAKLABDQE,39
8246,1749,797,NSHGDSOJJQFRVJTG,31
8247,8520,851,QMBUTTYFVCVXDN,38
8248,4670,336,GXZFXEZXZPTSSZZF,68
8249,3927,5269,RENXEDOBCERRTH,51
8250,3752,7517,WMFZLHUGYQEWGTBXZ,57
8251,4307,8117,KESPNXWUBF,73
8252,9094,329,HGGYQEDZGTMKVOXZQ,49
8253,7081,7598,EXWCIQPCWQXPFN,57
8254,4208,3365,RWWQBXQIMOCTQ,68
8255,1355,2048,URKEZJFZDUVVMUMVGJIU,34
8256,4767,9337,KOFZDNDFXKDWEOTWD,41
8257,4598,4337,LOASRPEVJNRYV,40
8258,4677,5547,JAVKLAOYHKAIAEKQ,57
8259,6329,6051,UCNFHUIWIOD,38
8260,9407,2043,LJHWPAGQRI,58
8261,6468,1722,UKYWAIXUASYJCTHJR,20
8262,3121,4255,WVBEDKQXMTJUHSUHW,64
8263,8716,3326,HQIPASXVKURWNM,54
8264,6145,5788,RKWFHLJNISZMDNSMUOFP,29
8265,5468,3281,ZEHAKJEUFZYV,64
8266,7816,6017,UMMRWZAXYPZGRIR,38
8267,9008,2631,QMFDRPNNKHNVW,59
8268,3810,8982,YALXLFXAGXLFGMJULY,60
8269,429,8856,SQUXCPFZGD,68
8270,7439,6115,QVIBMCATELN,68
8271,551,5507,WEVCJURGDBZUHHDQF,60
8272,6411,8690,MKMZTXJPCTVXQZ,72
8273,5983,2227,IPXBNLPFVFFLD,54
8274,7662,2021,XGAIQXDZAPBSCSMO,16
8275,1734,7354,OGKQLNWDVHZQAEURLRMK,47
8276,9916,9143,LDKHSPUSUPJR,17
8277,2498,9783,JDFEOWHIXMUNAVBBDWK,68
8278,2762,9440,GCCLSUVXCSO,29
8279,4328,7520,MVXJEFKMDPMKO,33
8280,8111,9196,RAMAYQSYKFHCXASWZF,74
8281,8583,509,JDKTHGTXQSWVIQ,44
8282,1867,8906,PBOLOANVSWSA,32
8283,7578,8247,MNYRTNGFOYVWEFKOPB,26
8284,6780,6013,ETFRTUIQVFSUFEVM,36
8285,8146,1016,WQHWNTBSDEYKEKD,44
8286,831,3212,LDJROAMEMKMVB,43
8287,4689,471,HRDHAIIWAZDHM,62
8288,3207,6449,IHPHLXDHGM,60
8289,7367,7538,FKYVMYSQRRIWSOHG,32
8290,904,5625,ZXCWRQKVCPQXN,68
8291,6616,5490,RTEIGMGOMDYE,58
8292,9340,4309,TGCGLXQXYRJEHSOT,29
8293,8602,8578,CBAVUODHNYNBDLMRIK,64
8294,5901,3611,DXTRFJZDQPGKFXUISYIS,19
8295,5707,2550,OCHBMSHAWEZHLYZCPRMB,40
8296,6419,3650,CZQYDWCYCIEFRSLEKZ,54
8297,1186,846,ACNACXQDBO,25
8298,8978,5647,MXDYKQXDAGOGOEQZ,50
8299,2662,3488,DQJEAKVOSJZYCJO,65
8300,5569,944,KFFILHKMLUGLCDOM,59
8301,3615,894,YQUOZMAGYVOEPV,21
8302,1605,205,ZWPJPPDCZOQTMAY,39
8303,1331,6891,MLDDXWFJPUONIPV,40
8304,3303,7756,NRDGJSTBAPJOGSXZUTNU,32
8305,9456,5813,EOKCDSCITXZR,19
8306,5000,3183,AOXZHSTZKRMOBXUBZJT,52
8307,4512,2936,FCAHJPJTQBPEWQDMVD,59
8308,1146,3660,WVYNWFCEYVSE,55
8309,6406,4593,SDKSFFGUDEPB,33
8310,6049,33,YPPSHGYUUVHLD,26
8311,7680,49,CMYZIHEPJS,69
8312,4227,6115,SUICFWLJDOBWFESGQM,46
8313,6207,5122,WDYFATHZYDYMFVP,27
8314,4277,2974,WWMHGTSRREDEVXQN,43
8315,3887,4015,TRPJIKYIZHLU,22
8316,8762,132,ZGYOVYUGLKPFUZOZMBSS,55
8317,9157,6308,ZCBLDYXODZUDQDTW,73
8318,4140,229,ZMBGTIAAEEJTWDFAOR,46
8319,3707,1490,JSBFFAUWBQAYZUPHIT,44
8320,3170,2131,CBPRMSAMDBK,47
8321,8577,4478,YQGNCMQMHUZTRBKWMK,45
8322,9319,4326,AOMJDMBVNOIAYWFGL,39
8323,7819,1617,TFJHEAFXVIKLHFT,17
8324,3981,6634,UMLIKPMFKIVAM,16
8325,76,6552,AEVCBNBSJIBBAXIV,62
8326,1041,1334,THDMJNHWHCWGIKS,34
8327,2356,1153,PCMCWASOOQPUIRUOLKCM,38
8328,3417,9318,RRBXBGJHVFYWPZGDMD,38
8329,8427,3006,DMSZITJTUSITINZM,68
8330,1315,9545,RMCQGMCXHNWBTAOYPDX,75
8331,311,5125,FXCEOHCTWCFT,55
8332,446,5510,PWWPTUBLMKARFZIMZHTV,46
8333,2018,2076,ZRYFQYFNWVDWLMN,59
8334,8885,2851,XGKRNCLILEIVOTG,74
8335,2376,292,PMSALKOYVZZMYFTDVP,63
8336,5133,3517,XXLAHLKQWJ,61
8337,2735,712,HDUTPYOYMWCPS,58
8338,6515,9399,VCUNTOLWBEZ,65
8339,6841,2881,AGMBLWHAIWOC,55
8340,7795,6479,PZZDSZNBNUZIGYNGCTSW,49
8341,6584,8967,SYTKHKQPUBDXKORYYKJ,43
8342,7827,6837,JXGEGHITAMEW,27
8343,2991,2057,BVPYKISHDZSTNKPGUFYY,52
8344,1506,752,ZZDWJMXRYIIT,16
8345,9515,7402,WFKZIZNDEHYVKM,36
8346,6162,8784,MNSYZIKZYYRHWJ,47
8347,9324,9579,JQRZGOFJKWPK,65
8348,5658,6098,RALQXVLLANUIZTS,56
8349,5391,1291,FCHGOHXJSCUBTHRPWTX,56
8350,1439,7136,OIPVMRFJCYTG,59
8351,11,6389,ILDKOONDWYUESZIVJNVX,36
8352,6327,1289,VIKBGPFBTWGEOY,71
8353,6314,3835,ODVPRTTXNRUAZQQQUWC,55
8354,1660,5640,JYCHWDILFEQXYDC,25
8355,1230,4011,OSNLWZVXRCWZLGXNE,72
8356,8650,283,JLAJOOWARGCMTXUH,52
8357,5526,9041,XEEVCLEEYZGLGPIWQI,59
8358,8247,6509,MXFHJLAPCKICSO,20
8359,8655,7516,ILPRYOUGAICAVAI,44
8360,9140,9108,BLEHVFGSMGOCJGLRJSVV,52
8361,5443,4265,YTFQTIBODELMBNQJJB,30
8362,1999,8593,KNILJCMEFFML,71
8363,8299,3051,LGCFJCUEKGFPZ,17
8364,9696,1695,NFZSARRTKVEVPXKJE,15
8365,5506,8944,JIHHDTMBNWTJCA,33
8366,5119,9248,NKTXPNKGJGZJAKBY,64
8367,3950,4235,ZBCJLFZRISIJICZGF,29
8368,6765,1782,LGDCLPPOZMFMYHR,39
8369,5894,3471,JJKDGQFTJGLLYCAOQ,46
8370,9932,952,UUXHLQVQAYJMWQUEMJM,41
8371,754,8531,VFHQFEZTMRBI,31
8372,3713,3731,EODEMGMOLKRVYPN,30
8373,8271,8985,LDJKHTQVABJDYX,40
8374,6579,171,QOQTDLUHAPAPR,47
8375,6764,5717,BTJVHYFTQVFMFMXRBGX,23
8376,4315,4954,AWYJDZBWSAAFARESGYUC,51
8377,8256,128,EHMQMEZBIOU,52
8378,36,6633,TJREBCUYMJRJRHT,73
8379,1116,7289,XHQYYBRLOYNQ,65
